,date,txvolume_usd,adjustedtxvolume_usd,txcount,marketcap_usd,price_usd,exchangevolume_usd,generatedcoins,fees,activeaddresses,mediantxvalue_usd,medianfee,averagedifficulty,paymentcount,blocksize,blockcount
340,7/4/16,13851363.98,13851363.98,39950.0,955626224.7,11.7,12943500.0,32137.1875,26.77288096,19745.0,11.69527438,0.00042,57434100000000.0,35005.0,8583554,6067
341,7/5/16,121191927.6,121191927.6,39270.0,936427469.6,11.46,45526900.0,31581.5625,30.15888166,19619.0,11.4650759,0.00042,58422100000000.0,34387.0,8747132,5949
342,7/6/16,11261212.03,11261212.03,37900.0,864657754.3,10.58,18137300.0,32354.84375,29.69207732,18933.0,10.59123516,0.00042,57054400000000.0,33867.0,8576025,6088
343,7/7/16,14193243.62,14193243.62,40433.0,861764571.1,10.54,15407200.0,31895.9375,26.61330045,19140.0,10.54492757,0.00042,57701400000000.0,36207.0,8535650,6036
344,7/8/16,10895624.84,10895624.84,42506.0,828131324.6,10.12,20039800.0,31949.53125,39.34748355,19847.0,7.943752894,0.00042,57863300000000.0,36240.0,9477518,5996
345,7/9/16,6795039.2129999995,6795039.2129999995,40410.0,934125302.4,11.42,17254800.0,32798.125,49.11468467,19189.0,11.2882132,0.00042,56397400000000.0,34727.0,8678983,6126
346,7/10/16,7351470.585,7351470.585,39358.0,897020302.2,10.96,5479240.0,31965.46875,27.64605388,19176.0,10.96,0.00042,58464100000000.0,35241.0,8506917,6046
347,7/11/16,13544110.02,13544110.02,38582.0,895843794.6,10.94,13098000.0,31985.3125,28.54869326,18951.0,10.94951593,0.00042,59261300000000.0,34609.0,8565060,6029
348,7/12/16,9066435.696,9066435.696,40811.0,855815600.9,10.45,11127700.0,31757.34375,32.63863904,19669.0,9.9273955,0.00042,59736600000000.0,35649.0,9409583,6006
349,7/13/16,9927120.693,9927120.693,35740.0,861427346.4,10.51,6715660.0,32157.96875,24.74975016,17211.0,10.53174666,0.00042,59851000000000.0,31752.0,8257125,6086
350,7/14/16,11157572.53,11157572.53,42809.0,869341407.3,10.6,23621900.0,31815.15625,32.40964188,19792.0,6.403747989,0.00042,59835100000000.0,37300.0,9217881,6001
351,7/15/16,49665134.3,49665134.3,41110.0,943384486.9,11.5,26838900.0,31884.6875,29.14697037,19467.0,11.5,0.00042,58712500000000.0,35906.0,8727439,5988
352,7/16/16,9396276.23,9396276.23,38062.0,978326027.4,11.92,10445700.0,32166.09375,23.88086019,18613.0,7.167616571,0.00042,58591300000000.0,33455.0,8206164,6081
353,7/17/16,9085925.099,9085925.099,33914.0,953732819.0,11.62,17921600.0,31781.71875,19.64701243,16016.0,11.64885148,0.00042,59611200000000.0,30714.0,7619381,6029
354,7/18/16,32688364.66,32688364.66,39198.0,917634282.4,11.17,15931900.0,32498.125,25.65326528,17855.0,11.17101782,0.00042,59773500000000.0,33786.0,8537048,6109
355,7/19/16,108020730.9,108020730.9,44184.0,907694574.0,11.05,21730000.0,31773.90625,29.21789857,25050.0,11.41422397,0.00042,60393000000000.0,39454.0,8966339,5970
356,7/20/16,335446489.7,335446489.7,50631.0,952542185.7,11.59,60226100.0,31911.09375,75.58568767,22501.0,2.597491882,0.00045368199999999996,58929100000000.0,38991.0,10214788,5946
357,7/21/16,47096719.23,47096719.23,44882.0,1024460304.0,12.46,24636900.0,32787.5,34.21052072,21053.0,9.807477419,0.00042,59762600000000.0,36525.0,9367530,6154
358,7/22/16,45889703.23,45889703.23,48458.0,1041382889.0,12.66,74779504.0,31690.625,37.41784761,23021.0,12.654682800000002,0.00042,59595500000000.0,40667.0,9774860,5957
359,7/23/16,46476036.33,46476036.33,45006.0,1207014249.0,14.67,32489700.0,32391.25,33.0563052,20893.0,13.79700871,0.00042,60796500000000.0,33977.0,9116447,6093
360,7/24/16,241616448.7,241616448.7,58215.0,1177000518.0,14.3,77750800.0,31480.0,37.34635349,26649.0,14.49019686,0.0004216,60912000000000.0,43399.0,10668193,5937
361,7/25/16,161980594.5,161980594.5,54856.0,1048753162.0,12.74,36673800.0,31991.5625,39.43033771,23721.0,12.80023109,0.00042,58041200000000.0,41015.0,10476097,6030
362,7/26/16,367451282.5,367451282.5,61930.0,1138357448.0,13.82,94428800.0,30770.0,45.48888508,29191.0,14.05133201,0.00042,57484800000000.0,45406.0,11304977,5809
363,7/27/16,204740896.4,204740896.4,53035.0,993214074.8,12.05,58278800.0,32945.3125,38.24012561,27087.0,11.97143399,0.00043312300000000005,51387000000000.0,36378.0,10532631,6175
364,7/28/16,158799908.4,158799908.4,48555.0,1070358205.0,12.98,24603900.0,32354.21875,63.95126238,23696.0,12.99147442,0.0004491000000000001,55687400000000.0,35649.0,9788697,6081
365,7/29/16,91052791.9,91052791.9,47243.0,1059307442.0,12.84,14082300.0,31939.375,45.68204827,21508.0,11.08249502,0.00042,55145800000000.0,32724.0,9554562,5979
366,7/30/16,66653176.16,66653176.16,42011.0,1056117582.0,12.8,9047810.0,31641.71875,29.99046921,20209.0,11.62110592,0.00042,54679100000000.0,31194.0,8733580,5981
367,7/31/16,58325872.4,58325872.4,48749.0,1026378463.0,12.44,25441400.0,32219.53125,30.3715109,21058.0,12.43524195,0.00042,54482500000000.0,36190.0,9557967,6029
368,8/1/16,98003978.05,98003978.05,45978.0,981858057.4,11.89,23999500.0,31594.375,30.44180227,21247.0,11.89,0.00042,54442500000000.0,31582.0,9303412,5961
369,8/2/16,184570697.0,184570697.0,49041.0,904165522.7,10.95,88803296.0,31355.15625,33.96400381,19844.0,11.12610217,0.00042,50796900000000.0,32129.0,9945531,5894
370,8/3/16,115753559.1,115753559.1,49475.0,734027054.0,8.88,53979400.0,31703.90625,33.026036100000006,22255.0,3.65321131,0.00044186199999999995,48632900000000.0,35693.0,9965317,5984
371,8/4/16,54019524.98,54019524.98,46761.0,852464358.9,10.31,38151400.0,32856.5625,32.41190047,21442.0,10.32661312,0.00042,51089900000000.0,32989.0,10010245,6192
372,8/5/16,64673156.27,64673156.27,43212.0,910910815.5,11.02,15487900.0,32232.03125,29.4046126,20389.0,11.02048767,0.00042,53305100000000.0,31476.0,9261665,6065
373,8/6/16,27946389.63,27946389.63,41487.0,903461069.2,10.92,16712600.0,31586.09375,26.05450904,19233.0,10.92308884,0.00042,53004500000000.0,29925.0,8759063,5978
374,8/7/16,34517851.8,34517851.8,42955.0,898888368.6,10.86,16551000.0,32294.84375,27.69603243,19758.0,10.85450673,0.00042,53577800000000.0,30860.0,8952576,6077
375,8/8/16,32111821.36,32111821.36,42984.0,902876091.6,10.91,14956700.0,32175.9375,53.89657543,19723.0,10.90966109,0.00042,54810200000000.0,30269.0,9111556,6059
376,8/9/16,62882051.34,62882051.34,47057.0,933746279.1,11.27,36656600.0,32666.40625,31.476820399999998,21993.0,11.26528594,0.00042,56754700000000.0,32729.0,9757894,6130
377,8/10/16,85341966.8,85341966.8,46290.0,1013589274.0,12.23,28096300.0,32162.96875,33.42224228,20364.0,10.98197578,0.00042,58859700000000.0,31132.0,9727492,6054
378,8/11/16,71334397.78,71334397.78,48171.0,1006333026.0,12.14,17505000.0,32196.09375,32.08672164,21934.0,9.73198074,0.00042,60119500000000.0,33485.0,9833228,6068
379,8/12/16,41713839.95,41713839.95,44400.0,969208462.7,11.69,13690100.0,32112.03125,30.19986677,19483.0,6.952247974,0.0004216,60031400000000.0,30177.0,9375881,6014
380,8/13/16,42667977.45,42667977.45,41088.0,976451393.2,11.77,7539490.0,31998.90625,25.07781385,19017.0,7.585820201000001,0.00042,59674500000000.0,28748.0,8631433,6032
381,8/14/16,26141303.72,26141303.72,40577.0,961363157.7,11.58,8680160.0,31965.15625,24.19811888,19171.0,11.57814708,0.00042,59899400000000.0,29400.0,8484208,6034
382,8/15/16,25505524.87,25505524.87,42302.0,929646905.2,11.2,7500840.0,32332.65625,27.15515556,19570.0,9.598227408,0.00042,59513900000000.0,30374.0,8932508,6090
383,8/16/16,15347731.07,15347731.07,48949.0,932604861.2,11.23,7051510.0,32037.1875,31.16428493,20536.0,4.6398877810000005,0.0004216,61567300000000.0,32440.0,9816222,6054
384,8/17/16,31153302.8,31153302.8,44867.0,924921694.3,11.13,8833760.0,31994.53125,28.70173901,19659.0,5.6061943560000005,0.00042,61462900000000.0,30761.0,9207484,6009
385,8/18/16,22025476.96,22025476.96,47799.0,893139291.8,10.75,6935800.0,32789.0625,36.0614908,19252.0,5.215311807,0.000437041,61110200000000.0,31181.0,10144520,6100
386,8/19/16,16084901.46,16084901.46,42948.0,893697474.0,10.75,5390850.0,31841.40625,29.83235875,19623.0,6.830319966,0.00042,62459100000000.0,30475.0,8966549,6014
387,8/20/16,28173817.52,28173817.52,41318.0,893945067.6,10.75,7443540.0,32228.125,26.60769533,19381.0,7.854211117,0.00042,63447200000000.0,29019.0,8795565,6055
388,8/21/16,75489872.53,75489872.53,42543.0,936041318.1,11.25,4355660.0,32699.84375,29.01744247,19698.0,8.035714286000001,0.0004216,63102900000000.0,29951.0,9002869,6084
389,8/22/16,37021185.27,37021185.27,44250.0,931552654.1,11.19,6588920.0,32289.6875,29.90945609,19707.0,6.896136768,0.0004216,64445900000000.0,31222.0,9272873,6078
390,8/23/16,91910391.7,91910391.7,48430.0,927723983.7,11.14,6489380.0,32187.03125,72.11857086,21172.0,5.581866495,0.000469445,65758100000000.0,31749.0,12168935,6015
391,8/24/16,18000816.78,18000816.78,46821.0,917703451.5,11.02,4423420.0,32273.4375,30.00325878,19582.0,4.7634296030000005,0.00042,65492700000000.0,31320.0,9623992,6053
392,8/25/16,13728754.4,13728754.4,49868.0,919013473.3,11.03,8552380.0,32135.625,32.48290393,21111.0,3.8734297410000003,0.00042,67338000000000.0,33053.0,10135782,6094
393,8/26/16,38355787.8,38355787.8,47292.0,945868748.7,11.35,5857850.0,31871.40625,31.57593595,19678.0,4.412036205,0.00042,70034700000000.0,30707.0,9668886,6006
394,8/27/16,13068408.01,13068408.01,47938.0,941464134.8,11.29,15108400.0,32306.40625,28.57993924,19501.0,4.682107135,0.00042,69019800000000.0,32378.0,9639064,6076
395,8/28/16,12006959.78,12006959.78,42607.0,930237707.0,11.15,5303040.0,32024.21875,25.72725672,19829.0,10.00732497,0.00042,68797800000000.0,30179.0,8754814,6035
396,8/29/16,17607529.32,17607529.32,45510.0,911771427.9,10.92,8130540.0,31930.15625,29.40689668,20791.0,3.756935364,0.00042935099999999996,68147900000000.0,30189.0,9454683,6014
397,8/30/16,11298982.59,11298982.59,46979.0,917558880.4,10.99,7221260.0,31871.09375,32.24637659,19916.0,4.617197488,0.00042,68219700000000.0,31241.0,9737068,6026
398,8/31/16,15921783.64,15921783.64,45846.0,939077554.2,11.24,11073700.0,32138.28125,29.99766426,21450.0,7.801413116,0.00042,69058700000000.0,32419.0,9340080,6073
399,9/1/16,30292602.73,30292602.73,47491.0,975571796.4,11.67,24051500.0,31744.6875,31.74365594,21667.0,11.6401248,0.0004216,70595900000000.0,33011.0,9479833,5989
400,9/2/16,29065564.84,29065564.84,55413.0,1000041148.0,11.96,9368300.0,32384.0625,45.22987797,21087.0,2.513855855,0.000458,70130200000000.0,31356.0,11261873,6088
401,9/3/16,21571252.8,21571252.8,44792.0,1012602288.0,12.11,13358800.0,31495.9375,27.18074981,19983.0,8.643536889,0.00042,68510100000000.0,31261.0,9001550,5949
402,9/4/16,23398460.53,23398460.53,48128.0,982974545.6,11.75,7220550.0,31859.6875,49.33606776,19903.0,5.5204046479999995,0.00048582,65871400000000.0,30705.0,10354564,6023
403,9/5/16,11993013.48,11993013.48,42667.0,977252762.0,11.68,5724100.0,32194.0625,28.62886746,19959.0,10.60972983,0.00042,67661400000000.0,30679.0,9186148,6076
404,9/6/16,16198268.83,16198268.83,49102.0,981983861.6,11.73,6346330.0,31681.40625,33.38026673,20369.0,4.300458293,0.00042,68158000000000.0,32397.0,10321878,5993
405,9/7/16,13497186.16,13497186.16,48701.0,978909650.9,11.69,6115050.0,32267.8125,34.19942435,19322.0,2.285657109,0.000458,68604900000000.0,29902.0,10353167,6118
406,9/8/16,23302973.08,23302973.08,55970.0,967380898.4,11.55,11535000.0,31908.59375,41.20653978,22083.0,2.6486063730000002,0.000458,68487000000000.0,34529.0,11428668,6016
407,9/9/16,9450969.766,9450969.766,53918.0,956597284.0,11.41,6109200.0,32216.875,41.89687901,20205.0,2.523560866,0.00044789300000000004,68268000000000.0,32734.0,11257470,6074
408,9/10/16,9079779.157,9079779.157,42875.0,977573414.1,11.66,7220300.0,31830.625,27.40706334,19825.0,8.34305135,0.00042,69729300000000.0,30179.0,9048428,5999
409,9/11/16,13623204.7,13623204.7,43345.0,1024065871.0,12.21,8791180.0,32352.96875,28.54804571,20444.0,12.20534933,0.00042,71177600000000.0,31019.0,8897383,6093
410,9/12/16,14137423.81,14137423.81,45123.0,977072574.3,11.64,7478080.0,32237.03125,35.02999901,20885.0,7.304878949,0.00042596,71225400000000.0,31208.0,9609842,6063
411,9/13/16,15061356.01,15061356.01,42591.0,998017806.6,11.89,11704300.0,31904.84375,30.39217184,20413.0,11.8595616,0.00042,71654100000000.0,30098.0,8987933,6003
412,9/14/16,12066099.14,12066099.14,53859.0,999621270.3,11.9,5694820.0,32528.75,36.29935897,20041.0,2.790420662,0.00044846,72546100000000.0,33335.0,10705547,6091
413,9/15/16,9928972.861,9928972.861,52622.0,1002844845.0,11.94,7309090.0,32182.8125,36.22695515,20832.0,2.534491014,0.00045084,73116200000000.0,32715.0,10514943,6031
414,9/16/16,57502457.08,57502457.08,57532.0,1004826148.0,11.96,17421500.0,32239.0625,46.93201365,21105.0,2.783102234,0.00044846,72645400000000.0,34874.0,12250730,6065
415,9/17/16,13911527.28,13911527.28,46882.0,1055875817.0,12.56,7446610.0,32155.0,35.28131815,20922.0,6.505776236,0.00042,75420700000000.0,31462.0,9596799,6044
416,9/18/16,22120904.59,22120904.59,37893.0,1067330905.0,12.69,22433300.0,29573.90625,29.6452624,19346.0,9.975216574,0.00042,72224100000000.0,26544.0,8019989,5598
417,9/19/16,14988625.54,14988625.54,40505.0,1046617856.0,12.44,13838800.0,34276.875,27.61737771,20829.0,12.47066286,0.0004216,62900600000000.0,29807.0,8594458,6409
418,9/20/16,80402857.77,80402857.77,54067.0,1111937588.0,13.21,31929100.0,32492.5,32.82556760000001,24174.0,13.21,0.00042,74757700000000.0,36910.0,10418345,6167
419,9/21/16,86924835.66,86924835.66,44549.0,1214934638.0,14.43,28645000.0,32083.75,30.17218606,20488.0,14.44777497,0.00042,77929100000000.0,28993.0,9689096,6062
420,9/22/16,41879118.37,41879118.37,52657.0,1150453382.0,13.66,27382800.0,31605.625,63.14613194,17295.0,2.152550673,0.000470055,71323400000000.0,28140.0,10781200,5746
421,9/23/16,39478021.25,39478021.25,35219.0,1113317412.0,13.21,9166430.0,34276.875,49.03093137,17913.0,13.26783244,0.0007804530000000001,72669800000000.0,24262.0,7970487,6226
422,9/24/16,25973712.33,25973712.33,43418.0,1122738478.0,13.32,9824880.0,33324.21875,71.02947473,18317.0,13.325444899999999,0.0007379519999999999,74211000000000.0,26889.0,8968793,5877
423,9/25/16,56544615.64,56544615.64,38713.0,1083815646.0,12.85,5283440.0,34394.21875,67.14020109,17660.0,12.99490675,0.000940793,75468000000000.0,25850.0,8689564,6267
424,9/26/16,18648589.38,18648589.38,43514.0,1111421548.0,13.17,7213070.0,32127.65625,115.63920559999998,17634.0,13.1620685,0.000998929,75443200000000.0,29616.0,9025683,5843
425,9/27/16,23301071.16,23301071.16,46817.0,1085310848.0,12.86,6831070.0,35287.5,98.54075209999999,17158.0,12.86195259,0.0008738999999999999,71521900000000.0,27067.0,10053009,6053
426,9/28/16,56458566.41,56458566.41,42797.0,1107378524.0,13.11,10239000.0,32403.4375,68.13269113,18570.0,13.12341045,0.000672,81378600000000.0,27004.0,9533425,6106
427,9/29/16,41362547.87,41362547.87,40416.0,1122053357.0,13.28,5990630.0,32313.4375,41.27925801,17896.0,13.45271085,0.00063,83711000000000.0,25872.0,8830770,6126
428,9/30/16,18939702.69,18939702.69,35836.0,1105682862.0,13.08,5950840.0,31623.28125,40.25902679,17201.0,13.2172535,0.00063,83323400000000.0,24171.0,8631096,6008
429,10/1/16,15717049.85,15717049.85,53076.0,1116105160.0,13.2,6331160.0,34478.59375,91.3894999,19365.0,5.317957722,0.00078776,76304400000000.0,28944.0,10461761,5780
430,10/2/16,40756771.44,40756771.44,51105.0,1114631716.0,13.18,4079660.0,35749.53125,87.47521667,20006.0,13.17868664,0.0007475439999999999,76005200000000.0,29110.0,10235461,6068
431,10/3/16,11365377.74,11365377.74,47672.0,1116987194.0,13.2,7458320.0,33282.65625,65.92753264,18292.0,13.2,0.00068001,81560800000000.0,27805.0,10662699,6204
432,10/4/16,13477534.19,13477534.19,56662.0,1138112939.0,13.45,8348280.0,32054.53125,85.36779295,15588.0,1.345e-17,0.0008674589999999999,86513700000000.0,20550.0,13317747,6077
433,10/5/16,17508351.71,17508351.71,41719.0,1124050771.0,13.28,9881370.0,33081.5625,64.16574449,16326.0,10.06372065,0.000510956,80800200000000.0,22533.0,10483362,5817
434,10/6/16,16595117.54,16595117.54,36826.0,1104050576.0,13.03,12044800.0,32822.5,50.258108899999996,16705.0,6.609389468,0.000507259,83821400000000.0,21155.0,11538755,5953
435,10/7/16,15880533.8,15880533.8,43708.0,1088654916.0,12.85,8933050.0,36571.25,53.56977025,19028.0,12.85433802,0.00047767800000000004,69907900000000.0,25756.0,24249973,5887
436,10/8/16,18460428.09,18460428.09,37690.0,1074029501.0,12.67,11611200.0,36094.6875,56.3805619,18761.0,12.67034383,0.000478784,76211100000000.0,24819.0,33661785,6200
437,10/9/16,53715078.02,53715078.02,43940.0,1036686065.0,12.22,7208480.0,33425.625,60.02357006,19073.0,12.33352908,0.000525,84950700000000.0,28667.0,34374267,6049
438,10/10/16,55970644.45,55970644.45,44940.0,1022806852.0,12.06,10809200.0,33130.9375,54.63668968,20222.0,12.08635789,0.000504,86426700000000.0,29186.0,76872693,6041
439,10/11/16,46428939.07,46428939.07,41053.0,997763446.1,11.76,11727700.0,32479.53125,39.19865461,17385.0,11.77352329,0.000507565,89686000000000.0,25250.0,16712801,6050
440,10/12/16,56721123.11,56721123.11,30002.0,1000508397.0,11.78,9694640.0,33092.65625,44.18646314,11625.0,9.704502486,0.000526187,84156400000000.0,15391.0,7374951,5910
441,10/13/16,17503240.29,17503240.29,32244.0,1011921566.0,11.91,8665190.0,34826.25,112.6585011,9197.0,1.161304321,0.002519,82197600000000.0,11977.0,7985653,6114
442,10/14/16,56691849.57,56691849.57,42006.0,1018704317.0,11.99,4333510.0,32913.75,75.24662027,15841.0,11.97405735,0.0011679,91991200000000.0,22115.0,8512641,6079
443,10/15/16,17794462.09,17794462.09,33662.0,1015281709.0,11.94,4991840.0,32207.1875,69.082723,12334.0,12.34301172,0.00177276,95454500000000.0,15488.0,7451235,6027
444,10/16/16,30777103.74,30777103.74,34990.0,1018924873.0,11.98,3617280.0,32930.3125,66.99710041,14400.0,12.11543342,0.001302,95167900000000.0,21290.0,7853282,6055
445,10/17/16,37085258.99,37085258.99,38136.0,1017050859.0,11.96,5724440.0,32374.0625,71.53950337,16766.0,11.99577599,0.001232265,92157400000000.0,24543.0,8204600,5959
446,10/18/16,57886384.43,57886384.43,51898.0,1021155909.0,12.0,18864200.0,33324.0625,96.86327472,20527.0,7.154094145,0.001093765,92931600000000.0,29198.0,10687632,6119
447,10/19/16,10640163.58,10640163.58,38497.0,1072139578.0,12.59,10576200.0,33142.1875,92.76412162,14106.0,12.4499637,0.00063982,92358000000000.0,18693.0,9458684,5774
448,10/20/16,11868763.2,11868763.2,43438.0,1026263878.0,12.05,8170760.0,34536.5625,54.94496562,20554.0,12.06471825,0.000525,92824500000000.0,27006.0,9229993,6298
449,10/21/16,11162192.48,11162192.48,57780.0,1033161486.0,12.13,5676920.0,32126.875,41.96456691,22989.0,3.2663186810000004,0.000525,102156000000000.0,41169.0,10513884,6097
450,10/22/16,8543321.874,8543321.874,37772.0,1038327143.0,12.18,7583820.0,31702.65625,27.659672600000004,18588.0,12.20747989,0.000525,103794000000000.0,24557.0,8196915,6041
451,10/23/16,6973462.57,6973462.57,35364.0,1033972916.0,12.13,5774660.0,31331.875,26.36303684,17438.0,12.1410841,0.000501803,102341000000000.0,23330.0,7740363,5993
452,10/24/16,10502341.27,10502341.27,52547.0,1026942587.0,12.04,5739690.0,32061.875,48.59063005,18483.0,4.181950844,0.000525,101691000000000.0,28456.0,10865173,6065
453,10/25/16,17985861.39,17985861.39,47610.0,1021795018.0,11.97,19316000.0,31664.53125,43.1961563,18400.0,8.427736168,0.000525,104669000000000.0,26614.0,10098592,6028
454,10/26/16,14289100.81,14289100.81,45158.0,971622139.8,11.38,10221800.0,31956.875,35.28918498,18398.0,11.37726027,0.000525,104784000000000.0,27117.0,9446608,6096
455,10/27/16,14501883.73,14501883.73,44353.0,984595601.2,11.53,13255400.0,31445.0,33.34429095,18312.0,11.53,0.000525,104659000000000.0,27165.0,9135251,6018
456,10/28/16,21256291.39,21256291.39,41522.0,979420578.8,11.47,13971500.0,31079.0625,35.89208134,18205.0,11.48351016,0.000525,101735000000000.0,26683.0,8749443,5943
457,10/29/16,27751984.48,27751984.48,40011.0,948992305.5,11.1,27070400.0,29625.78125,31.12248177,16900.0,11.11596988,0.000525,85036300000000.0,25252.0,8283248,5668
458,10/30/16,33963690.52,33963690.52,39435.0,891874574.7,10.43,16694900.0,31964.21875,30.59147767,15097.0,10.43224422,0.00048300000000000003,76369900000000.0,25063.0,8618527,6059
459,10/31/16,16860614.34,16860614.34,45031.0,960244900.4,11.23,13393900.0,32021.25,33.41482553,19725.0,11.23665463,0.000525,81664300000000.0,30429.0,9355549,6092
460,11/1/16,53735964.49,53735964.49,49025.0,937306368.3,10.96,22901300.0,30498.4375,41.19268589,20014.0,5.835426442999999,0.000525,73350800000000.0,29133.0,9859515,5839
461,11/2/16,87183664.13,87183664.13,43519.0,921949065.8,10.77,11691700.0,31142.03125,29.19753574,20912.0,6.891468212,0.000477125,64719100000000.0,29033.0,8908198,5952
462,11/3/16,208224178.4,208224178.4,42346.0,924716659.0,10.8,15228600.0,31215.9375,29.70314027,19178.0,10.8,0.000481005,61514700000000.0,26616.0,8749809,5950
463,11/4/16,19408137.32,19408137.32,32572.0,926736448.9,10.82,9958040.0,30923.59375,21.70136374,13169.0,10.87799373,0.0004581,57159500000000.0,21561.0,7451728,5904
464,11/5/16,12613429.46,12613429.46,37690.0,950366595.4,11.09,5502670.0,31424.53125,24.59806368,16308.0,11.09,0.000490578,53005100000000.0,26484.0,8142425,5996
465,11/6/16,8054549.786,8054549.786,34391.0,942235755.5,10.99,5688710.0,31800.15625,23.28271888,14775.0,11.01249489,0.000468544,51646900000000.0,23415.0,7805519,6054
466,11/7/16,9309641.141,9309641.141,41941.0,934477297.6,10.9,5992480.0,33259.0625,29.02982313,17920.0,10.90259778,0.000477317,58599200000000.0,28778.0,8837323,6315
467,11/8/16,9612064.163999999,9612064.163999999,41569.0,930962867.6,10.85,6258150.0,32327.1875,31.46834313,16644.0,10.87102871,0.000483017,67264400000000.0,27926.0,9090158,6159
468,11/9/16,37536864.36,37536864.36,40517.0,928015061.4,10.82,14606600.0,31002.34375,34.98542559,17125.0,10.86029586,0.00046078,68500700000000.0,27012.0,8790409,5924
469,11/10/16,16581231.24,16581231.24,40164.0,916260917.9,10.67,4253980.0,31210.78125,35.37743557,15687.0,10.67047258,0.000499546,62531700000000.0,25925.0,8903249,5966
470,11/11/16,64727216.25,64727216.25,41070.0,902456038.7,10.51,6056300.0,31339.375,44.23578159,17429.0,10.51283396,0.00048122599999999996,60582000000000.0,25821.0,8761707,5992
471,11/12/16,17466530.99,17466530.99,40882.0,883720803.7,10.29,10052500.0,31950.0,30.71775839,16062.0,10.29697676,0.00050139,60465000000000.0,27310.0,8678896,6086
472,11/13/16,19494618.62,19494618.62,43673.0,849989969.1,9.89,8227770.0,32424.21875,33.92647096,17386.0,9.89,0.0005128509999999999,64651100000000.0,28943.0,9105772,6203
473,11/14/16,6847016.142000001,6847016.142000001,43876.0,867924668.6,10.1,3573250.0,31884.21875,38.31456257,15700.0,10.09319871,0.000525,68109500000000.0,26372.0,9561860,6067
474,11/15/16,12741996.82,12741996.82,45330.0,857159596.7,9.97,6557550.0,31437.03125,37.027398100000006,16874.0,9.933465482999999,0.0005020269999999999,69609600000000.0,27657.0,9473710,6006
475,11/16/16,14038210.79,14038210.79,41684.0,879112987.3,10.22,9533550.0,31581.40625,34.92424018,15617.0,10.22397581,0.000505082,67943000000000.0,25915.0,8955289,6045
476,11/17/16,43353911.56,43353911.56,40738.0,865839053.0,10.06,6984700.0,30808.59375,30.42880001,15676.0,10.06,0.000497715,66530400000000.0,25634.0,8660676,5868
477,11/18/16,13836242.7,13836242.7,43785.0,859695174.2,9.99,10816100.0,33100.78125,34.70116949,16188.0,9.99149224,0.0004967880000000001,66438100000000.0,27501.0,9518773,6289
478,11/19/16,11719678.97,11719678.97,39289.0,816677329.4,9.48,5186540.0,32331.09375,27.90021683,15537.0,9.487918341,0.000507418,71949000000000.0,25413.0,8457617,6150
479,11/20/16,8627110.344,8627110.344,42125.0,832197164.0,9.66,5173420.0,32456.40625,32.59646883,16203.0,9.661735956000001,0.000486879,78335300000000.0,26581.0,9100955,6179
480,11/21/16,8239807.336,8239807.336,42735.0,825742613.9,9.58,3663210.0,31815.3125,35.25151168,15917.0,9.581259607,0.000525,84449600000000.0,25996.0,9337189,6073
481,11/22/16,43203320.42,43203320.42,53585.0,829922853.1,9.63,11284400.0,31177.5,38.09484581,29346.0,1.967056828,0.000452689,81077700000000.0,38484.0,10114481,5922
482,11/23/16,25403038.76,25403038.76,64289.0,855923287.2,9.92,4812310.0,32621.875,82.22907797,38705.0,0.590660349,0.000488939,75589200000000.0,50890.0,11381982,5837
483,11/24/16,10571229.21,10571229.21,36861.0,850043732.8,9.85,15987800.0,32401.40625,58.89329241,15830.0,9.852166079,0.00059657,68111200000000.0,24470.0,8418960,5914
484,11/25/16,15196123.0,15196123.0,58075.0,796876909.5,9.23,7669720.0,33431.71875,59.80974804,29250.0,0.032413881,0.00042,65986600000000.0,41345.0,10798914,6111
485,11/26/16,7814814.728999999,7814814.728999999,40804.0,813244045.6,9.42,3505990.0,32496.5625,72.59888123,14432.0,7.478705327,0.000525,69017200000000.0,23200.0,8912450,5938
486,11/27/16,8255542.469,8255542.469,44449.0,804088068.2,9.31,8707660.0,33706.71875,114.91605020000002,15707.0,3.325962122,0.000546,65524200000000.0,24355.0,10123799,5945
487,11/28/16,8779813.058,8779813.058,48388.0,778181530.0,9.0,6046890.0,33939.84375,122.2192756,16448.0,3.7121698839999997,0.0005738280000000001,67649500000000.0,26113.0,10458762,6042
488,11/29/16,15075193.59,15075193.59,47036.0,755087489.9,8.73,17000400.0,32977.96875,101.5894448,15073.0,4.327890496,0.000546,69010300000000.0,24670.0,10133825,5988
489,11/30/16,12406868.67,12406868.67,39178.0,705488307.8,8.16,10626600.0,31840.0,35.31984015,16227.0,5.216410152,0.00046608,69284300000000.0,24580.0,13386865,6061
490,12/1/16,10385233.2,10385233.2,37121.0,744235188.3,8.6,5882340.0,31748.28125,27.22313652,14721.0,8.609056471,0.0004605,70310000000000.0,22970.0,8524661,6057
491,12/2/16,32253299.09,32253299.09,41642.0,732168576.3,8.46,18579800.0,31796.40625,28.08175722,16562.0,8.462167114,0.0004957480000000001,71265500000000.0,26187.0,8878910,6075
492,12/3/16,42689211.26,42689211.26,41357.0,672819345.5,7.77,12112100.0,32116.40625,25.910085199999997,16479.0,7.776250385,0.000458,74252900000000.0,27010.0,8651268,6160
