,Date,Market Cap (USD),Price (USD),Number of Coins
482,2018-10-22,95095377.82473534,0.42778869854328005,222295208.23845324
483,2018-10-23,93341069.79603004,0.419896904371885,222295208.2384532
484,2018-10-24,94259665.73384039,0.42402922888346395,222295208.2384533
485,2018-10-25,89900244.75825024,0.40441827545745096,222295208.23845333
486,2018-10-26,86946101.42875147,0.3911289951670279,222295208.2384533
487,2018-10-27,84668853.50281247,0.380884744092141,222295208.23845327
488,2018-10-28,85635091.11226183,0.385231385736404,222295208.23845324
489,2018-10-29,80755730.08404593,0.36328147027541996,222295208.2384532
490,2018-10-30,83402874.04951936,0.375189707013631,222295208.2384532
491,2018-10-31,82666646.10819295,0.37187776904087605,222295208.2384532
492,2018-11-01,86978390.41187112,0.39127424788468895,222295208.2384533
493,2018-11-02,85558000.98115698,0.38488459404568004,222295208.2384532
494,2018-11-03,83360934.50180897,0.37500104101384296,222295208.23845327
495,2018-11-04,80334976.79964064,0.36138870215081903,222295208.23845315
496,2018-11-05,76859132.19054991,0.34575253690625707,222295208.23845327
497,2018-11-06,76597736.18805324,0.34457664110279806,222295208.23845315
498,2018-11-07,77918174.30030298,0.350516661684948,222295208.23845324
499,2018-11-08,75332898.29089952,0.338886739340287,222295208.2384532
500,2018-11-09,72626464.20803817,0.326711784673886,222295208.23845318
501,2018-11-10,73793026.50202225,0.331959591422526,222295208.23845318
502,2018-11-11,77948481.72092173,0.350653000299077,222295208.23845324
503,2018-11-12,73024043.1052268,0.328500302295742,222295208.2384532
504,2018-11-13,69289207.35984838,0.311699059592516,222295208.2384532
505,2018-11-14,55095333.624939404,0.24784759897226102,222295208.2384532
506,2018-11-15,52893877.79224036,0.23794430033553302,222295208.23845318
507,2018-11-16,50190554.88816643,0.225783341376966,222295208.2384532
508,2018-11-17,50560927.877434276,0.227449472609406,222295208.23845324
509,2018-11-18,51128388.56334995,0.230002207283322,222295208.23845324
510,2018-11-19,37144925.1738928,0.167097282340193,222295208.23845315
511,2018-11-20,30728371.389361065,0.13823227064975302,222295208.23845315
512,2018-11-21,34865811.609950304,0.156844638650736,222295208.2384532
513,2018-11-22,31528581.600745652,0.141832034305145,222295208.23845327
514,2018-11-23,32637203.69481563,0.14681919575974897,222295208.23845324
515,2018-11-24,27700531.629814286,0.124611465309231,222295208.23845315
516,2018-11-25,26425820.468232755,0.118877148444361,222295208.23845333
517,2018-11-26,23961295.314133324,0.107790426541405,222295208.23845327
518,2018-11-27,25245370.96211666,0.11356686975922699,222295208.2384532
519,2018-11-28,29732513.84374486,0.13375238305564902,222295208.2384532
520,2018-11-29,29909721.74151615,0.134549556774217,222295208.23845318
521,2018-11-30,27418362.904959783,0.12334212294647601,222295208.2384532
522,2018-12-01,28440446.265216388,0.127939987958304,222295208.23845324
523,2018-12-02,27508717.26696479,0.12374858407859401,222295208.23845318
524,2018-12-03,25438409.913348787,0.114435259828279,222295208.23845327
525,2018-12-04,26209461.126007546,0.11790385107128801,222295208.23845324
526,2018-12-05,24444098.438144244,0.109962327266737,222295208.2384532
527,2018-12-06,20714979.222219493,0.0931868004999856,222295208.2384532
