,Date,CapMrktCurUSD,PriceUSD,Number of Coins
870,2018-12-02,787688407.6761839,7.876884076761839,100000000.0
871,2018-12-03,728731705.763983,7.2873170576398305,100000000.0
872,2018-12-04,749408896.947487,7.49408896947487,100000000.0
873,2018-12-05,691233339.222118,6.91233339222118,100000000.0
874,2018-12-06,608494913.439922,6.08494913439922,100000000.0
875,2018-12-07,602778338.712175,6.02778338712175,100000000.0
876,2018-12-08,592407507.965423,5.92407507965423,100000000.0
877,2018-12-09,626596542.979392,6.265965429793921,100000000.0
878,2018-12-10,599556469.6903571,5.995564696903571,100000000.0
879,2018-12-11,574862564.412321,5.7486256441232095,100000000.0
880,2018-12-12,593436239.368191,5.93436239368191,100000000.0
881,2018-12-13,563465886.629073,5.634658866290731,100000000.0
882,2018-12-14,557782109.383078,5.57782109383078,100000000.0
883,2018-12-15,553750645.355603,5.53750645355603,100000000.0
884,2018-12-16,563684844.083779,5.63684844083779,100000000.0
885,2018-12-17,647678248.016854,6.4767824801685405,100000000.0
886,2018-12-18,674915172.895225,6.749151728952251,100000000.0
887,2018-12-19,659234407.116412,6.592344071164121,100000000.0
888,2018-12-20,717287670.877864,7.17287670877864,100000000.0
889,2018-12-21,678853615.2637401,6.788536152637401,100000000.0
890,2018-12-22,701220939.83667,7.0122093983667,100000000.0
891,2018-12-23,758098084.4853281,7.580980844853281,100000000.0
892,2018-12-24,842484578.1645651,8.42484578164565,100000000.0
893,2018-12-25,755557463.4367809,7.555574634367809,100000000.0
894,2018-12-26,776565284.882106,7.76565284882106,100000000.0
895,2018-12-27,681214510.2465429,6.812145102465429,100000000.0
896,2018-12-28,782064310.208845,7.82064310208845,100000000.0
897,2018-12-29,795396013.2228401,7.953960132228401,100000000.0
898,2018-12-30,796491435.209827,7.964914352098269,100000000.0
899,2018-12-31,737081633.560469,7.37081633560469,100000000.0
900,2019-01-01,776276963.806464,7.76276963806464,100000000.0
901,2019-01-02,797820132.9231219,7.9782013292312195,100000000.0
902,2019-01-03,755648235.284562,7.55648235284562,100000000.0
903,2019-01-04,755702442.626328,7.55702442626328,100000000.0
904,2019-01-05,774862718.99067,7.7486271899067,100000000.0
905,2019-01-06,858972505.664069,8.58972505664069,100000000.0
906,2019-01-07,840840907.120355,8.40840907120355,100000000.0
907,2019-01-08,906891515.882833,9.06891515882833,100000000.0
908,2019-01-09,909922719.0598731,9.09922719059873,100000000.0
909,2019-01-10,782267500.42502,7.8226750042502,100000000.0
910,2019-01-11,778393901.085851,7.78393901085851,100000000.0
911,2019-01-12,762496943.400777,7.624969434007769,100000000.0
912,2019-01-13,705261677.786016,7.05261677786016,100000000.0
913,2019-01-14,782324045.273003,7.82324045273003,100000000.0
914,2019-01-15,746081440.824779,7.46081440824779,100000000.0
915,2019-01-16,759668118.490782,7.59668118490782,100000000.0
916,2019-01-17,772171746.867147,7.72171746867147,100000000.0
917,2019-01-18,754119024.775287,7.54119024775287,100000000.0
918,2019-01-19,795448190.042798,7.9544819004279805,100000000.0
