,Date,CapMrktCurUSD,PriceUSD,Number of Coins
815,10/25/2019,4668226670.0,258.23589300000003,18077373.426938754
816,10/26/2019,4569907234.0,252.7727858,18079110.9277714
817,10/27/2019,4729308595.0,261.56452859999996,18080848.42510255
818,10/28/2019,4840262722.0,267.67351099999996,18082710.92614764
819,10/29/2019,5221854804.0,288.747361,18084510.923027966
820,10/30/2019,5238804382.0,289.655173,18086348.42506334
821,10/31/2019,5121530894.0,283.1450575,18088010.92704929
822,11/1/2019,5035968353.0,278.38739350000003,18089785.926315658
823,11/2/2019,5247313525.0,290.04265710000004,18091523.424400456
824,11/3/2019,5273497616.0,291.4605684,18093348.424280368
